Product type,SKU,Price,Availability,Number of products sold,Revenue generated,Customer demographics,Stock levels,Lead times,Order quantities,Shipping times,Shipping carriers,Shipping costs,Supplier name,Location,Lead time,Production volumes,Manufacturing lead time,Manufacturing costs,Inspection results,Defect rates,Transportation modes,Routes,Costs,Date
wellness,Green Tea Pack,1.699976014,79,996,1743.2179040482388,Unknown,17,20,16,4,FedEx,8.428637480616722,Supplier D,Bangalore,16,788,16,58.673757903046194,Fail,6.811424994557456,Road,Route C,67.75394772509435,01-03-24 21:31
bodycare,Exfoliating Soap,91.84605855885428,47,939,87480.76170000754,Unknown,4,24,70,8,FedEx,2.9398643598586567,Supplier E,Kolkata,16,929,14,33.730565285716565,Fail,9.487251669696661,Air,Route I,37.18787408732148,01-03-24 21:49
cosmetics,Setting Spray,32.32172167752596,10,592,19969.66907108082,Female,1,40,59,7,Delhivery,5.744243461204263,Supplier B,Hyderabad,33,690,30,64.04126152,Fail,3.83599029486818,Road,Route G,69.87495757833968,02-03-24 13:08
bodycare,Charcoal Body Wash,77.92357061949261,46,455,34778.669232534136,Non-binary,39,23,39,8,DHL,4.7291800192389815,Supplier C,Delhi,13,576,12,32.10718107468952,Pending,3.7533926674215103,Rail,Route H,36.40065148136029,02-03-24 15:01
healthcare,Immune Booster,57.52515288757669,56,679,40773.01424046793,Female,52,20,84,5,FedEx,2.700814396697099,Supplier D,Bangalore,14,985,6,42.624611719700574,Pass,1.9421338339211074,Rail,Route F,45.91129869860704,02-03-24 15:36
cosmetics,Highlighter Stick,34.086874775773126,11,554,18095.07892801965,Male,65,23,22,8,DHL,9.473825526,Supplier D,Delhi,13,411,5,40.48056394858084,Pending,2.6571014353109916,Air,Route F,49.33190925426229,03-03-24 0:13
wellness,Essential Oil Set,60.321383875896935,1,284,16878.162522990686,Male,56,37,96,4,Delhivery,6.279568655948939,Supplier B,Pune,31,662,30,49.640191080956114,Pending,3.767037436345057,Rail,Route J,56.80785714686085,03-03-24 14:41
fragrance,Woody Eau de Parfum,97.84143534290156,13,817,77593.32802884483,Female,61,16,48,2,Delhivery,1.1757870465040725,Supplier B,Pune,13,104,1,1.8810418590401028,Pending,2.7400132675052578,Sea,Route C,3.062315479739338,03-03-24 18:41
healthcare,Multivitamin Tablets,99.17132864,57,399,40571.98541484661,Male,18,26,89,9,Delhivery,2.055569707265175,Supplier C,Delhi,18,400,17,45.38800187458486,Pass,0.5950990994168591,Sea,Route B,48.20837409425168,03-03-24 23:47
nailcare,Quick Dry Spray,8.494360776515933,1,301,2546.318460360286,Female,59,46,41,10,Blue Dart,9.929816245,Supplier E,Bangalore,31,828,28,30.854928088143893,Fail,6.638025355840931,Road,Route H,41.32331202061994,04-03-24 1:02
cosmetics,Highlighter Stick,96.95048774481482,12,489,45956.79099397741,Female,46,22,37,7,UPS,7.145257312,Supplier D,Chennai,13,239,11,8.811310016085265,Pending,3.2150900570281244,Air,Route J,16.16002447083512,04-03-24 5:21
healthcare,Herbal Tea,60.12040292808504,56,8,485.8945419635545,Non-binary,77,31,73,1,Delhivery,7.256060954904502,Supplier D,Hyderabad,30,391,13,55.83038230771714,Pass,1.151635001622636,Air,Route C,63.03794635933826,04-03-24 16:02
bodycare,After Shower Oil,5.950894917581394,86,574,3580.859264232219,Non-binary,3,25,63,6,DHL,4.3998456084961095,Supplier A,Kolkata,17,756,16,86.49272464454205,Pending,3.2446879871480596,Sea,Route G,89.7534953650199,04-03-24 17:45
wellness,Massage Oil,12.841665115441629,58,706,9104.73542209029,Unknown,97,37,70,8,FedEx,7.595201730093549,Supplier B,Ahmedabad,27,405,13,69.33517351,Fail,3.1105668411346126,Air,Route E,75.8196458062603,04-03-24 18:52
skincare,Aloe Vera Gel,1.699976014,36,641,1115.2317505231556,Unknown,100,37,68,7,Blue Dart,6.173227589292292,Supplier B,Bangalore,29,248,26,44.115244498207865,Pass,1.8502663991268016,Road,Route C,50.74366477810232,05-03-24 2:09
nailcare,Quick Dry Spray,47.98464484634118,85,648,29979.029781699886,Female,93,26,92,8,Delhivery,8.665156993110022,Supplier C,Hyderabad,19,324,18,12.805466024569377,Pass,0.986250941923946,Sea,Route J,21.464550405330296,05-03-24 2:32
skincare,Vitamin C Serum,36.46850423995634,84,922,34150.31116998515,Unknown,65,35,62,7,Blue Dart,7.367253661557278,Supplier B,Mumbai,28,722,19,69.84930551153731,Fail,3.900848362682248,Road,Route D,75.95380774958979,05-03-24 10:27
wellness,Sleep Spray,1.699976014,5,636,1116.4876606600087,Female,56,23,52,7,FedEx,1.013486566,Supplier E,Hyderabad,15,683,13,26.356031267933925,Pending,2.665725814957545,Air,Route H,27.13573929791401,07-03-24 1:22
healthcare,Antiseptic Cream,57.11306921336333,1,20,1117.178803832857,Male,91,28,1,2,UPS,1.013486566,Supplier B,Delhi,26,327,2,44.468731523915096,Fail,7.517208943998071,Air,Route C,45.71509842950874,07-03-24 11:58
wellness,Massage Oil,88.48584216599203,53,938,82173.2781180416,Non-binary,51,16,4,5,Blue Dart,5.298001462214225,Supplier A,Chennai,7,384,6,80.94384601065529,Fail,5.87263598945829,Road,Route D,86.29778789818394,07-03-24 22:40
healthcare,Immune Booster,34.18098399802593,62,8,263.6592968833007,Female,35,24,40,9,DHL,8.198332358775108,Supplier E,Mumbai,15,403,12,74.15146059338744,Fail,2.028055648627376,Road,Route I,83.57345769567108,07-03-24 22:42
nailcare,Top Coat,63.22107304697956,72,331,20042.91869322942,Unknown,19,25,24,9,Delhivery,6.397158176490846,Supplier D,Delhi,15,782,7,23.64719241519081,Pass,0.9356526849963998,Road,Route C,29.83623888455177,08-03-24 7:47
healthcare,Digestive Enzyme,68.25154840844367,68,259,17094.205531722717,Non-binary,65,39,12,8,Delhivery,3.711454227726162,Supplier D,Delhi,30,985,16,48.632486110737375,Pending,3.4281960324568646,Road,Route B,51.85769441083219,08-03-24 8:44
grooming,Trimmer Set,36.63506375242864,46,288,10413.15831998568,Female,6,31,68,7,Blue Dart,9.24368784431872,Supplier C,Chennai,21,880,19,54.57459304613203,Fail,5.1325558481824665,Road,Route D,64.59364725708191,08-03-24 18:30
grooming,Deodorant Spray,50.14218933698552,64,189,9250.392851353132,Female,57,25,87,2,DHL,5.0422800262268135,Supplier A,Bangalore,19,104,18,72.47230453154636,Fail,6.312295131137787,Sea,Route A,77.248353716556,09-03-24 22:16
grooming,Shaving Cream,99.17132864,1,290,29159.70535910299,Male,74,20,96,4,DHL,5.210120644759538,Supplier A,Delhi,14,621,11,90.60964835,Pending,2.7247385395816788,Sea,Route D,96.10812798183632,10-03-24 3:01
bodycare,Exfoliating Soap,19.588149792562405,47,478,9299.946559352651,Unknown,0,28,52,10,Blue Dart,8.268970621,Supplier C,Delhi,19,985,18,33.33614545408204,Pass,1.8812664678026771,Rail,Route C,42.00509306223159,10-03-24 20:53
grooming,Beard Oil,48.601668395445664,19,716,33505.67336662958,Unknown,79,37,62,6,UPS,8.732297710989243,Supplier C,Hyderabad,30,785,27,25.39972734,Pending,2.3414129606393193,Air,Route E,34.44924436330864,10-03-24 22:17
wellness,Massage Oil,59.11303924445544,25,240,13771.72912501054,Female,24,35,71,3,Delhivery,5.472155213022675,Supplier A,Ahmedabad,32,731,30,65.46428561186057,Fail,6.984709795354465,Rail,Route D,72.32872150267741,10-03-24 23:00
healthcare,Multivitamin Tablets,99.17132864,72,8,816.6852096768116,Unknown,48,36,63,6,Delhivery,2.280873371861681,Supplier C,Delhi,30,677,27,64.67284847,Fail,3.388340025082365,Sea,Route A,68.19532752877058,11-03-24 2:45
haircare,Anti-Dandruff Shampoo,48.34329884415867,100,668,32282.490672370845,Unknown,68,34,46,2,Delhivery,7.163345546917999,Supplier E,Kolkata,28,248,5,35.58541545202833,Fail,5.332733026920717,Road,Route C,42.71563475216019,11-03-24 3:52
grooming,Beard Oil,15.583630255667488,13,365,5569.385209674155,Male,0,30,58,3,Blue Dart,1.013486566,Supplier A,Chennai,24,564,22,63.33359044522494,Fail,5.034147978511306,Road,Route F,64.19031124592537,11-03-24 4:40
skincare,Anti-Aging Cream,31.171279009820907,30,496,15504.912824059877,Female,19,14,56,6,Blue Dart,6.840155317179546,Supplier D,Delhi,6,139,4,79.25853951543664,Fail,3.310523809825767,Sea,Route H,87.72302372723767,11-03-24 14:20
skincare,Clay Mask,20.8161671,25,8,159.16755155514954,Unknown,100,23,64,4,Delhivery,6.610351833985197,Supplier B,Bangalore,19,563,17,21.53060835517121,Fail,7.294209019370425,Sea,Route H,28.531935978489443,12-03-24 21:07
skincare,Sunscreen SPF 50,69.35730334124881,45,306,21109.691598081565,Non-binary,14,39,22,8,UPS,7.826561844791671,Supplier D,Kolkata,29,496,7,1.08506857,Pending,2.710678298500883,Air,Route D,8.766899353667062,13-03-24 17:43
fragrance,Vanilla Essence,11.663131566312437,86,570,6661.466931535928,Unknown,32,15,85,6,Blue Dart,5.278715966081935,Supplier D,Bangalore,8,381,1,6.880240356498284,Pending,2.815923260462914,Rail,Route I,12.04197179637025,13-03-24 19:17
nailcare,Nail Polish Remover,58.95037571,71,50,2847.396383333872,Non-binary,100,18,73,8,FedEx,4.179752146555248,Supplier A,Mumbai,8,617,7,44.76628828449812,Pending,2.002891881616737,Road,Route B,49.4612027920514,13-03-24 22:25
skincare,Eye Cream,78.50592157864736,25,664,51215.23482357207,Male,100,21,17,5,FedEx,5.077232750654101,Supplier D,Ahmedabad,14,579,12,29.399518211663853,Pending,2.219750165189563,Sea,Route G,33.873536875769005,14-03-24 1:26
haircare,Heat Protectant,81.54687439831494,100,751,61916.87851817142,Non-binary,62,30,22,5,FedEx,9.929816245,Supplier D,Kolkata,25,915,18,53.47469668096801,Fail,1.82223902349527,Rail,Route A,63.35826447853498,14-03-24 5:16
bodycare,Exfoliating Soap,62.0294690079614,100,707,45146.896111754366,Male,24,18,61,4,FedEx,1.3987769041267455,Supplier E,Chennai,14,819,12,11.649841635565616,Pass,1.215688457858821,Sea,Route C,12.805149874992246,14-03-24 6:29
haircare,Keratin Conditioner,58.38459892172696,46,505,29819.386949295247,Female,38,25,35,3,FedEx,4.446313976815331,Supplier D,Pune,22,515,20,19.189430703704613,Pass,1.2835374367933616,Sea,Route B,23.58613814129877,14-03-24 9:46
healthcare,Zinc Tablets,56.47075259847278,57,154,8476.551791034371,Non-binary,84,31,72,3,Blue Dart,6.000228004196939,Supplier B,Mumbai,26,435,23,39.58486873854521,Pending,2.9452337385635303,Air,Route B,46.08140216885374,14-03-24 14:04
babycare,Tear-Free Shampoo,20.04459024340518,44,667,12889.834738704662,Unknown,81,25,67,7,Blue Dart,5.603911294607463,Supplier D,Pune,17,570,5,52.88616657697408,Pending,3.120791755368165,Road,Route E,58.16133456555251,14-03-24 19:28
haircare,Leave-In Conditioner,39.824311158125695,45,663,27165.28800996615,Unknown,56,24,95,5,DHL,7.695543635714347,Supplier E,Delhi,17,512,13,63.59781309065668,Pending,2.607382036741471,Air,Route B,70.76319496965425,15-03-24 0:08
bodycare,Coconut Body Butter,53.18334874051293,100,8,411.32561804242,Non-binary,73,16,65,1,Delhivery,1.013486566,Supplier E,Pune,14,750,13,55.77540477247771,Pending,3.6459816649966417,Rail,Route E,57.86426584542728,15-03-24 6:43
bodycare,Foot Balm,22.97751918543992,64,902,21513.642130293923,Female,62,28,57,4,UPS,1.013486566,Supplier C,Delhi,23,458,16,45.0838286687132,Pass,1.1599649596672963,Air,Route E,45.985801422484045,15-03-24 20:09
nailcare,Nail Strengthener,76.70178142559644,65,499,39248.76795079105,Female,42,31,20,10,UPS,4.010361690471567,Supplier A,Bangalore,21,296,20,85.35490528283017,Fail,1.2718955398712368,Road,Route D,87.59019054358939,16-03-24 1:25
grooming,Body Mist for Men,31.08310622106593,56,547,16281.741550276503,Female,61,24,70,5,Blue Dart,1.013486566,Supplier D,Pune,18,715,16,87.96971285655597,Pending,3.091644978559639,Rail,Route H,87.77416762573885,16-03-24 2:17
haircare,Hair Repair Oil,15.70773689152132,66,897,13816.877842362454,Female,67,23,6,8,Blue Dart,7.484103311695323,Supplier D,Chennai,14,606,8,73.18952022667396,Pending,3.9984097174249222,Rail,Route D,80.308779361933,16-03-24 3:40
haircare,Hair Mousse,31.15796986719258,16,996,30749.387697042424,Male,42,26,34,8,Blue Dart,3.7813197398843537,Supplier A,Ahmedabad,18,317,2,53.48096228610893,Fail,9.51562912696468,Rail,Route A,56.182286264392886,16-03-24 19:49
skincare,Face Cleanser,61.334634576545945,63,689,42958.98081037789,Unknown,78,32,1,7,Blue Dart,5.486988007037389,Supplier E,Mumbai,24,104,21,56.732633950092186,Pass,1.5779063379182787,Rail,Route G,62.31011230552018,17-03-24 0:01
fragrance,Floral Perfume,30.02567635853888,35,335,10253.291406091335,Female,15,27,47,4,Delhivery,5.000472407335847,Supplier C,Pune,23,224,21,63.56634577315238,Pass,1.4171823655905986,Road,Route J,67.31580938950957,17-03-24 7:22
bodycare,Coconut Body Butter,36.79359317011948,76,578,22017.0135232391,Unknown,88,29,96,1,Delhivery,5.854038260000462,Supplier E,Pune,27,416,25,65.62205413,Pending,3.259640402210236,Rail,Route C,70.25370383923882,17-03-24 12:16
grooming,Shaving Foam,28.504671122612685,53,979,28180.59323613967,Unknown,2,16,63,5,Delhivery,1.8695662135798368,Supplier C,Hyderabad,10,554,7,50.23173657924846,Pending,3.8302028791567286,Rail,Route H,51.63592796836005,17-03-24 12:59
haircare,Hair Repair Oil,99.17132864,12,411,39552.69926182501,Non-binary,95,26,80,6,Delhivery,7.404702370635161,Supplier C,Mumbai,20,266,17,48.76965700874746,Pass,0.5197623960160455,Road,Route H,55.328645810493605,17-03-24 16:50
cosmetics,Lip Gloss,79.81613421,40,526,42205.29364523012,Male,38,22,86,5,Delhivery,2.1568975904313006,Supplier E,Ahmedabad,17,171,16,37.858172889760304,Fail,3.272953346750877,Air,Route E,40.12447049807477,17-03-24 19:18
haircare,Heat Protectant,48.909474036769545,5,351,17938.147211010528,Non-binary,53,35,88,7,Blue Dart,5.948919166600203,Supplier E,Bangalore,28,393,21,46.25877677606196,Fail,9.925815848626911,Rail,Route G,52.585893680240446,18-03-24 17:28
healthcare,Herbal Tea,69.29202196333138,60,689,48542.22829181932,Female,42,39,64,10,UPS,1.013486566,Supplier C,Bangalore,29,684,16,47.37732393213192,Fail,3.3792218373290144,Air,Route H,49.05388852240863,19-03-24 14:56
healthcare,Zinc Tablets,16.362193771304725,67,8,131.9561774729961,Unknown,0,33,2,4,FedEx,4.443337059044001,Supplier E,Ahmedabad,30,306,9,41.62386951152268,Pass,0.8294571074648077,Road,Route H,45.23319489762508,19-03-24 21:00
babycare,Baby Shampoo,91.45392349552816,100,100,9395.885050098022,Male,22,41,92,10,FedEx,8.180434719,Supplier D,Mumbai,30,712,28,46.68084126849107,Pass,1.8944527108685065,Sea,Route E,55.51673207997802,20-03-24 4:06
nailcare,Quick Dry Spray,3.095977253461029,42,438,1386.919059772226,Unknown,36,28,20,5,FedEx,9.929816245,Supplier A,Chennai,22,199,21,54.44963682130061,Pass,1.117805082851929,Air,Route J,65.10237038093828,20-03-24 7:44
babycare,Baby Powder,1.699976014,1,996,1651.6054264108036,Male,59,43,5,10,Delhivery,1.263920161469195,Supplier C,Chennai,32,429,30,29.940063092840823,Pending,3.4221621964459508,Sea,Route F,30.74456788630042,20-03-24 18:36
babycare,Infant Oil,11.205592033957991,69,613,6850.882451272358,Male,14,39,84,8,DHL,6.457668167605806,Supplier A,Mumbai,30,790,20,27.06353328279305,Pending,2.968643907381447,Rail,Route F,33.394403629303675,21-03-24 5:38
skincare,Face Scrub,52.095179473235206,54,996,51280.223849807495,Male,38,9,79,8,Delhivery,6.131977029930404,Supplier C,Kolkata,2,125,1,77.06846223877821,Pass,1.976642036029836,Sea,Route I,83.59640905395042,21-03-24 6:51
haircare,Hair Repair Oil,68.59658120523622,51,185,13022.285552896165,Non-binary,56,26,34,5,FedEx,5.825486880420637,Supplier E,Pune,20,883,3,23.96698377783803,Pass,1.9349564202087626,Sea,Route F,29.832673330774348,21-03-24 21:57
grooming,Shaving Cream,60.74630295191722,37,404,24726.07585505105,Male,16,19,71,7,DHL,4.131812090403769,Supplier B,Hyderabad,13,229,1,69.16713782882587,Pass,1.2875592045819222,Rail,Route B,73.48829552253441,22-03-24 4:11
fragrance,Vanilla Essence,57.90495721109367,17,93,5561.605219402036,Unknown,38,15,31,3,Blue Dart,6.918383375145336,Supplier B,Bangalore,13,540,11,72.68439111,Pass,0.7234246852218362,Air,Route E,78.63697212120812,22-03-24 6:46
wellness,Sleep Spray,16.021593285633486,57,670,10345.03002372892,Unknown,63,32,23,2,FedEx,6.021961030387675,Supplier C,Ahmedabad,29,453,14,24.9417728674416,Pass,1.110527465063922,Rail,Route H,30.748882403918326,22-03-24 17:34
grooming,Shaving Cream,43.32695179847351,81,521,23167.803073081435,Non-binary,42,33,46,3,Delhivery,4.076535370412726,Supplier E,Pune,30,766,10,47.14857968,Fail,8.98640088912314,Road,Route I,52.036810589365125,22-03-24 22:12
skincare,Sunscreen SPF 50,26.28724477895865,45,471,11823.227225363702,Unknown,25,26,82,10,UPS,4.077783345613348,Supplier D,Bangalore,16,630,14,10.174495088868897,Pass,0.895898738346713,Rail,Route D,14.330781170094273,23-03-24 7:31
haircare,Coconut Hair Mask,64.43765657037109,78,284,19185.03447334557,Non-binary,28,30,50,3,Blue Dart,6.148059222208481,Supplier D,Chennai,27,348,9,43.73702325917959,Pass,0.8812799083697063,Road,Route G,50.00847190120192,23-03-24 23:58
babycare,Baby Soap,16.121508311724938,71,443,7055.374015725652,Unknown,54,36,59,4,DHL,7.144482219205106,Supplier B,Mumbai,31,985,30,43.38204568904538,Pending,2.3611668668199055,Sea,Route C,50.20860056683809,24-03-24 1:32
grooming,Shaving Foam,1.699976014,54,733,1234.1370987812168,Female,67,33,59,5,DHL,7.614814538282315,Supplier E,Mumbai,26,776,23,66.78289713,Pending,3.545124337601629,Road,Route H,73.1233140275524,24-03-24 7:09
wellness,Yoga Mat Cleaner,28.080555993288808,100,409,11956.24163811137,Male,48,16,55,4,Delhivery,7.194265894473193,Supplier E,Pune,13,597,2,36.765129528579976,Pass,1.1360603724163325,Air,Route A,43.64863982135751,24-03-24 8:50
healthcare,Vitamin D Capsules,32.12320659690579,60,429,14285.237906124396,Female,28,11,51,6,FedEx,1.5336576231665695,Supplier A,Bangalore,3,985,3,58.11873547916076,Pending,2.2868649170926396,Air,Route G,60.4042986178709,24-03-24 13:05
nailcare,Nail Polish Red,65.94911810282184,4,848,58489.205532857,Non-binary,56,16,90,3,FedEx,5.155204011899189,Supplier D,Chennai,11,192,10,5.600868094,Pending,3.595176225892342,Rail,Route E,10.753580985842072,24-03-24 19:32
grooming,Shaving Foam,14.830874279541996,31,304,4571.158846602409,Female,36,29,20,1,UPS,4.103009299880736,Supplier A,Bangalore,27,803,2,52.39652648542408,Pass,1.2501039896299324,Sea,Route H,55.42930616194517,25-03-24 16:53
wellness,Sleep Spray,24.315178712348825,66,812,20427.114244859826,Non-binary,56,24,14,3,Blue Dart,5.280948817731439,Supplier C,Delhi,19,785,13,11.458905470637411,Pending,3.078922466650136,Road,Route I,16.45321150071892,25-03-24 18:10
wellness,Detox Tea,62.38004587399011,43,852,50516.600936569615,Non-binary,53,37,64,5,DHL,9.929816245,Supplier D,Hyderabad,30,985,23,20.78694272279425,Pending,3.9977830558113086,Road,Route E,31.215568260286304,25-03-24 19:18
bodycare,Shea Butter Lotion,97.89284111,97,443,43511.32233861724,Male,59,35,54,6,Delhivery,1.5003969964294903,Supplier B,Chennai,27,985,3,41.72791422919354,Pending,3.257683523634568,Road,Route C,42.49891876109246,25-03-24 21:17
haircare,Argan Oil Shampoo,19.571059509020035,97,469,9493.565790562894,Male,72,19,34,6,FedEx,8.458590311667916,Supplier D,Pune,11,893,4,65.99940632,Pending,3.8946037038431385,Rail,Route E,73.4662972672807,25-03-24 22:19
fragrance,Floral Perfume,37.78204905133417,45,950,34922.8251548551,Male,79,35,72,6,DHL,4.727999773878049,Supplier A,Hyderabad,27,479,25,1.08506857,Fail,3.500798654481013,Air,Route B,5.835776039854418,26-03-24 0:36
skincare,Vitamin C Serum,27.17025453812725,28,442,11828.415257501156,Female,62,14,36,3,Delhivery,9.929816245,Supplier C,Bangalore,11,885,9,54.56791337701313,Pass,0.6286946988963955,Sea,Route H,63.72022304146297,26-03-24 7:39
haircare,Hair Mousse,41.39186252455524,48,448,19460.485144078204,Unknown,100,12,27,3,DHL,1.013486566,Supplier C,Mumbai,6,525,1,51.116847426881314,Fail,5.87566647549083,Sea,Route J,51.58968427626069,26-03-24 10:59
skincare,Retinol Night Cream,57.71553695411762,95,41,2396.4678747651355,Non-binary,57,22,30,1,Delhivery,6.704631944729169,Supplier C,Pune,20,467,11,67.74469673418967,Pass,0.9436078585468661,Road,Route D,75.74243133891765,26-03-24 15:11
haircare,Volumizing Spray,71.97083856090555,84,751,53954.817039612826,Male,55,30,60,4,Delhivery,9.929816245,Supplier C,Hyderabad,26,569,21,24.97588532243074,Fail,9.327400669390952,Air,Route J,34.355261818369385,27-03-24 6:30
cosmetics,Lip Gloss,57.13384400221116,52,144,8439.567771780321,Male,60,36,4,7,Blue Dart,5.786100110494795,Supplier E,Chennai,29,316,26,30.01501977069656,Pass,1.0774800440298695,Air,Route C,35.78891596230446,27-03-24 10:11
nailcare,Nail Polish Remover,1.699976014,33,480,837.3761485409858,Unknown,57,38,78,4,FedEx,6.052360300879117,Supplier C,Bangalore,30,985,11,3.425620515045104,Fail,6.174931617894364,Sea,Route C,9.355187850253053,27-03-24 17:29
